Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
10.1基本.反向有功-2尖,402573,Float,1,RO,100
10.1基本.反向有功-3峰,402575,Float,1,RO,100
10.1基本.反向有功-4平,402577,Float,1,RO,100
10.1基本.反向有功-5谷,402579,Float,1,RO,100
10.1基本.正向无功-1总,402581,Float,1,RO,100
10.1基本.正向无功-2尖,402583,Float,1,RO,100
10.1基本.正向无功-3峰,402585,Float,1,RO,100
10.1基本.正向无功-4平,402587,Float,1,RO,100
10.1基本.正向无功-5谷,402589,Float,1,RO,100
10.1基本.反向无功-1总,402591,Float,1,RO,100
10.1基本.反向无功-2尖,402593,Float,1,RO,100
10.1基本.反向无功-3峰,402595,Float,1,RO,100
10.1基本.反向无功-4平,402597,Float,1,RO,100
10.1基本.反向无功-5谷,402599,Float,1,RO,100
11.1基本.正向有功-1总,402817,Float,1,RO,100
11.1基本.正向有功-2尖,402819,Float,1,RO,100
11.1基本.正向有功-3峰,402821,Float,1,RO,100
11.1基本.正向有功-4平,402823,Float,1,RO,100
11.1基本.正向有功-5谷,402825,Float,1,RO,100
11.1基本.反向有功-1总,402827,Float,1,RO,100
11.1基本.反向有功-2尖,402829,Float,1,RO,100
11.1基本.反向有功-3峰,402831,Float,1,RO,100
11.1基本.反向有功-4平,402833,Float,1,RO,100
11.1基本.反向有功-5谷,402835,Float,1,RO,100
11.1基本.正向无功-1总,402837,Float,1,RO,100
11.1基本.正向无功-2尖,402839,Float,1,RO,100
11.1基本.正向无功-3峰,402841,Float,1,RO,100
11.1基本.正向无功-4平,402843,Float,1,RO,100
11.1基本.正向无功-5谷,402845,Float,1,RO,100
11.1基本.反向无功-1总,402847,Float,1,RO,100
11.1基本.反向无功-2尖,402849,Float,1,RO,100
11.1基本.反向无功-3峰,402851,Float,1,RO,100
11.1基本.反向无功-4平,402853,Float,1,RO,100
11.1基本.反向无功-5谷,402855,Float,1,RO,100
12.1基本.正向有功-1总,403073,Float,1,RO,100
12.1基本.正向有功-2尖,403075,Float,1,RO,100
12.1基本.正向有功-3峰,403077,Float,1,RO,100
12.1基本.正向有功-4平,403079,Float,1,RO,100
12.1基本.正向有功-5谷,403081,Float,1,RO,100
12.1基本.反向有功-1总,403083,Float,1,RO,100
12.1基本.反向有功-2尖,403085,Float,1,RO,100
12.1基本.反向有功-3峰,403087,Float,1,RO,100
12.1基本.反向有功-4平,403089,Float,1,RO,100
12.1基本.反向有功-5谷,403091,Float,1,RO,100
12.1基本.正向无功-1总,403093,Float,1,RO,100
12.1基本.正向无功-2尖,403095,Float,1,RO,100
12.1基本.正向无功-3峰,403097,Float,1,RO,100
12.1基本.正向无功-4平,403099,Float,1,RO,100
12.1基本.正向无功-5谷,403101,Float,1,RO,100
12.1基本.反向无功-1总,403103,Float,1,RO,100
12.1基本.反向无功-2尖,403105,Float,1,RO,100
12.1基本.反向无功-3峰,403107,Float,1,RO,100
12.1基本.反向无功-4平,403109,Float,1,RO,100
12.1基本.反向无功-5谷,403111,Float,1,RO,100
13.1基本.正向有功-1总,403329,Float,1,RO,100
13.1基本.正向有功-2尖,403331,Float,1,RO,100
13.1基本.正向有功-3峰,403333,Float,1,RO,100
13.1基本.正向有功-4平,403335,Float,1,RO,100
13.1基本.正向有功-5谷,403337,Float,1,RO,100
13.1基本.反向有功-1总,403339,Float,1,RO,100
13.1基本.反向有功-2尖,403341,Float,1,RO,100
13.1基本.反向有功-3峰,403343,Float,1,RO,100
13.1基本.反向有功-4平,403345,Float,1,RO,100
13.1基本.反向有功-5谷,403347,Float,1,RO,100
13.1基本.正向无功-1总,403349,Float,1,RO,100
13.1基本.正向无功-2尖,403351,Float,1,RO,100
13.1基本.正向无功-3峰,403353,Float,1,RO,100
13.1基本.正向无功-4平,403355,Float,1,RO,100
13.1基本.正向无功-5谷,403357,Float,1,RO,100
13.1基本.反向无功-1总,403359,Float,1,RO,100
13.1基本.反向无功-2尖,403361,Float,1,RO,100
13.1基本.反向无功-3峰,403363,Float,1,RO,100
13.1基本.反向无功-4平,403365,Float,1,RO,100
13.1基本.反向无功-5谷,403367,Float,1,RO,100
14.1基本.正向有功-1总,403585,Float,1,RO,100
14.1基本.正向有功-2尖,403587,Float,1,RO,100
14.1基本.正向有功-3峰,403589,Float,1,RO,100
14.1基本.正向有功-4平,403591,Float,1,RO,100
14.1基本.正向有功-5谷,403593,Float,1,RO,100
14.1基本.反向有功-1总,403595,Float,1,RO,100
14.1基本.反向有功-2尖,403597,Float,1,RO,100
14.1基本.反向有功-3峰,403599,Float,1,RO,100
14.1基本.反向有功-4平,403601,Float,1,RO,100
14.1基本.反向有功-5谷,403603,Float,1,RO,100
14.1基本.正向无功-1总,403605,Float,1,RO,100
14.1基本.正向无功-2尖,403607,Float,1,RO,100
14.1基本.正向无功-3峰,403609,Float,1,RO,100
14.1基本.正向无功-4平,403611,Float,1,RO,100
14.1基本.正向无功-5谷,403613,Float,1,RO,100
14.1基本.反向无功-1总,403615,Float,1,RO,100
14.1基本.反向无功-2尖,403617,Float,1,RO,100
14.1基本.反向无功-3峰,403619,Float,1,RO,100
14.1基本.反向无功-4平,403621,Float,1,RO,100
14.1基本.反向无功-5谷,403623,Float,1,RO,100
15.1基本.正向有功-1总,403841,Float,1,RO,100
15.1基本.正向有功-2尖,403843,Float,1,RO,100
15.1基本.正向有功-3峰,403845,Float,1,RO,100
15.1基本.正向有功-4平,403847,Float,1,RO,100
15.1基本.正向有功-5谷,403849,Float,1,RO,100
15.1基本.反向有功-1总,403851,Float,1,RO,100
15.1基本.反向有功-2尖,403853,Float,1,RO,100
15.1基本.反向有功-3峰,403855,Float,1,RO,100
15.1基本.反向有功-4平,403857,Float,1,RO,100
15.1基本.反向有功-5谷,403859,Float,1,RO,100
15.1基本.正向无功-1总,403861,Float,1,RO,100
15.1基本.正向无功-2尖,403863,Float,1,RO,100
15.1基本.正向无功-3峰,403865,Float,1,RO,100
15.1基本.正向无功-4平,403867,Float,1,RO,100
15.1基本.正向无功-5谷,403869,Float,1,RO,100
15.1基本.反向无功-1总,403871,Float,1,RO,100
15.1基本.反向无功-2尖,403873,Float,1,RO,100
15.1基本.反向无功-3峰,403875,Float,1,RO,100
15.1基本.反向无功-4平,403877,Float,1,RO,100
15.1基本.反向无功-5谷,403879,Float,1,RO,100
16.1基本.正向有功-1总,404097,Float,1,RO,100
16.1基本.正向有功-2尖,404099,Float,1,RO,100
16.1基本.正向有功-3峰,404101,Float,1,RO,100
16.1基本.正向有功-4平,404103,Float,1,RO,100
16.1基本.正向有功-5谷,404105,Float,1,RO,100
16.1基本.反向有功-1总,404107,Float,1,RO,100
16.1基本.反向有功-2尖,404109,Float,1,RO,100
16.1基本.反向有功-3峰,404111,Float,1,RO,100
16.1基本.反向有功-4平,404113,Float,1,RO,100
16.1基本.反向有功-5谷,404115,Float,1,RO,100
16.1基本.正向无功-1总,404117,Float,1,RO,100
16.1基本.正向无功-2尖,404119,Float,1,RO,100
16.1基本.正向无功-3峰,404121,Float,1,RO,100
16.1基本.正向无功-4平,404123,Float,1,RO,100
16.1基本.正向无功-5谷,404125,Float,1,RO,100
16.1基本.反向无功-1总,404127,Float,1,RO,100
16.1基本.反向无功-2尖,404129,Float,1,RO,100
16.1基本.反向无功-3峰,404131,Float,1,RO,100
16.1基本.反向无功-4平,404133,Float,1,RO,100
16.1基本.反向无功-5谷,404135,Float,1,RO,100
17.1基本.正向有功-1总,404353,Float,1,RO,100
17.1基本.正向有功-2尖,404355,Float,1,RO,100
17.1基本.正向有功-3峰,404357,Float,1,RO,100
17.1基本.正向有功-4平,404359,Float,1,RO,100
17.1基本.正向有功-5谷,404361,Float,1,RO,100
17.1基本.反向有功-1总,404363,Float,1,RO,100
17.1基本.反向有功-2尖,404365,Float,1,RO,100
17.1基本.反向有功-3峰,404367,Float,1,RO,100
17.1基本.反向有功-4平,404369,Float,1,RO,100
17.1基本.反向有功-5谷,404371,Float,1,RO,100
17.1基本.正向无功-1总,404373,Float,1,RO,100
17.1基本.正向无功-2尖,404375,Float,1,RO,100
17.1基本.正向无功-3峰,404377,Float,1,RO,100
17.1基本.正向无功-4平,404379,Float,1,RO,100
17.1基本.正向无功-5谷,404381,Float,1,RO,100
17.1基本.反向无功-1总,404383,Float,1,RO,100
17.1基本.反向无功-2尖,404385,Float,1,RO,100
17.1基本.反向无功-3峰,404387,Float,1,RO,100
17.1基本.反向无功-4平,404389,Float,1,RO,100
17.1基本.反向无功-5谷,404391,Float,1,RO,100
18.1基本.正向有功-1总,404609,Float,1,RO,100
18.1基本.正向有功-2尖,404611,Float,1,RO,100
18.1基本.正向有功-3峰,404613,Float,1,RO,100
18.1基本.正向有功-4平,404615,Float,1,RO,100
18.1基本.正向有功-5谷,404617,Float,1,RO,100
18.1基本.反向有功-1总,404619,Float,1,RO,100
18.1基本.反向有功-2尖,404621,Float,1,RO,100
18.1基本.反向有功-3峰,404623,Float,1,RO,100
18.1基本.反向有功-4平,404625,Float,1,RO,100
18.1基本.反向有功-5谷,404627,Float,1,RO,100
18.1基本.正向无功-1总,404629,Float,1,RO,100
18.1基本.正向无功-2尖,404631,Float,1,RO,100
18.1基本.正向无功-3峰,404633,Float,1,RO,100
18.1基本.正向无功-4平,404635,Float,1,RO,100
18.1基本.正向无功-5谷,404637,Float,1,RO,100
18.1基本.反向无功-1总,404639,Float,1,RO,100
18.1基本.反向无功-2尖,404641,Float,1,RO,100
18.1基本.反向无功-3峰,404643,Float,1,RO,100
18.1基本.反向无功-4平,404645,Float,1,RO,100
18.1基本.反向无功-5谷,404647,Float,1,RO,100
19.1基本.正向有功-1总,404865,Float,1,RO,100
19.1基本.正向有功-2尖,404867,Float,1,RO,100
19.1基本.正向有功-3峰,404869,Float,1,RO,100
19.1基本.正向有功-4平,404871,Float,1,RO,100
19.1基本.正向有功-5谷,404873,Float,1,RO,100
19.1基本.反向有功-1总,404875,Float,1,RO,100
19.1基本.反向有功-2尖,404877,Float,1,RO,100
19.1基本.反向有功-3峰,404879,Float,1,RO,100
19.1基本.反向有功-4平,404881,Float,1,RO,100
19.1基本.反向有功-5谷,404883,Float,1,RO,100
19.1基本.正向无功-1总,404885,Float,1,RO,100
19.1基本.正向无功-2尖,404887,Float,1,RO,100
19.1基本.正向无功-3峰,404889,Float,1,RO,100
